RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Property 1	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
745731.3	13:36:53:137	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	116	5.5	825.8	713.0	823.3	760.8	-0.1	-0.4	0.9	00:00:33:546	-	-	-	-	-	-	-	-
745764.4	13:36:53:170	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	116	5.5	824.7	710.1	821.3	759.1	-0.1	-0.4	0.9	00:00:33:587	-	-	-	-	-	-	-	-
745797.7	13:36:53:204	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	116	5.5	823.4	710.1	820.6	757.6	-0.1	-0.4	0.9	00:00:33:629	-	-	-	-	-	-	-	-
745831.2	13:36:53:237	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	119	5.5	818.9	706.5	814.9	756.0	-0.1	-0.4	0.9	00:00:33:629	-	-	-	-	-	-	-	-
745864.7	13:36:53:271	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	119	5.4	834.1	716.7	827.7	765.3	-0.1	-0.4	0.9	00:00:33:671	-	-	-	-	-	-	-	-
745897.6	13:36:53:304	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	117	5.5	833.0	715.3	825.0	764.6	-0.1	-0.4	0.9	00:00:33:712	-	-	-	-	-	-	-	-
745930.8	13:36:53:337	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	117	5.5	829.6	714.8	822.2	764.7	-0.1	-0.4	0.9	00:00:33:754	-	-	-	-	-	-	-	-
745964.0	13:36:53:370	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	117	5.5	827.3	716.4	821.3	767.1	-0.1	-0.4	0.9	00:00:33:796	-	-	-	-	-	-	-	-
745997.4	13:36:53:403	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	117	5.5	822.6	714.5	817.0	765.6	-0.1	-0.4	0.9	00:00:33:837	-	-	-	-	-	-	-	-
746030.7	13:36:53:437	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	117	5.5	819.8	713.7	812.5	766.4	-0.1	-0.4	0.9	00:00:33:837	-	-	-	-	-	-	-	-
746064.0	13:36:53:470	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	120	5.4	819.8	711.4	812.7	767.7	-0.1	-0.4	0.9	00:00:33:879	-	-	-	-	-	-	-	-
746097.2	13:36:53:503	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	120	5.5	860.2	726.0	850.7	770.3	-0.1	-0.4	0.9	00:00:33:921	-	-	-	-	-	-	-	-
746130.4	13:36:53:536	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	118	5.5	860.8	723.4	852.2	768.9	-0.1	-0.4	0.9	00:00:33:962	-	-	-	-	-	-	-	-
746163.9	13:36:53:570	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	118	5.4	858.3	723.0	849.3	770.7	-0.1	-0.4	0.9	00:00:33:962	-	-	-	-	-	-	-	-
746197.0	13:36:53:603	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	121	5.4	855.9	723.5	849.1	769.3	-0.1	-0.4	0.9	00:00:34:046	-	-	-	-	-	-	-	-
746230.3	13:36:53:636	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	121	5.4	855.1	712.3	845.2	766.7	-0.1	-0.4	0.9	00:00:34:046	-	-	-	-	-	-	-	-
746263.8	13:36:53:670	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.5	852.7	710.0	843.7	767.8	-0.1	-0.4	0.9	00:00:34:087	-	-	-	-	-	-	-	-
746296.7	13:36:53:703	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.5	849.2	716.5	840.6	767.2	-0.1	-0.4	0.9	00:00:34:129	-	-	-	-	-	-	-	-
746330.2	13:36:53:736	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.4	783.3	713.1	781.5	769.8	0.0	-0.4	0.9	00:00:34:171	-	-	-	-	-	-	-	-
746363.4	13:36:53:769	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.4	736.2	727.5	740.8	773.7	0.0	-0.4	0.9	00:00:34:171	-	-	-	-	-	-	-	-
746396.7	13:36:53:803	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.4	734.5	727.7	740.5	771.0	0.0	-0.4	0.9	00:00:34:212	-	-	-	-	-	-	-	-
746429.9	13:36:53:836	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.4	732.1	727.5	739.3	771.1	0.0	-0.4	0.9	00:00:34:254	-	-	-	-	-	-	-	-
746463.3	13:36:53:869	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.4	733.0	718.7	736.0	769.5	0.0	-0.4	0.9	00:00:34:254	-	-	-	-	-	-	-	-
746496.6	13:36:53:903	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.4	729.1	721.2	735.6	768.8	0.0	-0.4	0.9	00:00:34:296	-	-	-	-	-	-	-	-
746529.9	13:36:53:936	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.4	727.1	720.6	732.6	767.0	0.0	-0.4	0.9	00:00:34:337	-	-	-	-	-	-	-	-
746563.3	13:36:53:969	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	119	5.4	727.2	718.6	732.7	764.4	0.0	-0.4	0.9	00:00:34:379	-	-	-	-	-	-	-	-
746596.6	13:36:54:003	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	122	5.4	727.6	721.4	733.1	768.1	0.0	-0.4	0.9	00:00:34:421	-	-	-	-	-	-	-	-
746629.5	13:36:54:036	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	122	5.4	751.7	728.0	751.3	775.2	0.0	-0.4	0.9	00:00:34:462	-	-	-	-	-	-	-	-
746662.9	13:36:54:069	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	120	5.4	752.6	726.1	753.0	774.6	0.0	-0.4	0.9	00:00:34:504	-	-	-	-	-	-	-	-
746696.2	13:36:54:102	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	120	5.4	751.5	728.2	753.6	774.5	0.0	-0.4	0.9	00:00:34:504	-	-	-	-	-	-	-	-
746729.5	13:36:54:135	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	120	5.4	750.5	725.0	749.7	775.1	0.0	-0.4	0.9	00:00:34:546	-	-	-	-	-	-	-	-
746762.7	13:36:54:169	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	120	5.4	748.2	728.4	748.5	776.0	0.0	-0.4	0.9	00:00:34:587	-	-	-	-	-	-	-	-
746796.0	13:36:54:202	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	120	5.4	748.6	726.4	751.5	773.4	0.0	-0.4	0.9	00:00:34:629	-	-	-	-	-	-	-	-
746829.3	13:36:54:235	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	123	5.4	747.1	720.9	748.8	769.2	0.0	-0.4	0.9	00:00:34:629	-	-	-	-	-	-	-	-
746862.6	13:36:54:269	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	123	5.4	748.0	719.3	750.5	767.5	0.0	-0.4	0.9	00:00:34:671	-	-	-	-	-	-	-	-
746895.9	13:36:54:302	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	123	5.4	748.6	707.5	750.2	758.4	0.0	-0.4	0.9	00:00:34:712	-	-	-	-	-	-	-	-
746929.0	13:36:54:335	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	-	-	5.3	750.6	698.5	752.6	751.5	0.0	-0.4	0.9	00:00:34:754	-	-	-	-	-	-	-	-
746962.4	13:36:54:368	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	124	5.3	747.4	693.1	749.8	745.9	0.0	-0.4	0.9	00:00:34:796	-	-	-	-	-	-	-	-
746995.7	13:36:54:402	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	124	5.3	749.8	677.6	749.4	741.3	0.0	-0.3	0.9	00:00:34:796	-	-	-	-	-	-	-	-
747028.9	13:36:54:435	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	124	5.3	746.7	678.5	748.2	737.1	0.0	-0.3	0.9	00:00:34:837	-	-	-	-	-	-	-	-
747062.1	13:36:54:468	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	121	5.2	714.8	671.5	717.0	734.0	0.0	-0.3	0.9	00:00:34:879	-	-	-	-	-	-	-	-
747095.4	13:36:54:501	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	121	5.3	712.5	668.5	715.7	730.8	0.0	-0.3	0.9	00:00:34:879	-	-	-	-	-	-	-	-
747128.9	13:36:54:535	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	121	5.3	713.5	669.4	716.2	731.4	0.0	-0.3	0.9	00:00:34:921	-	-	-	-	-	-	-	-
747162.0	13:36:54:568	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	121	5.3	719.0	656.4	718.0	731.3	0.0	-0.3	0.9	00:00:34:962	-	-	-	-	-	-	-	-
747195.3	13:36:54:601	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	121	5.2	719.8	649.8	718.0	730.4	0.0	-0.3	0.9	00:00:35:004	-	-	-	-	-	-	-	-
747228.5	13:36:54:635	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	121	5.2	718.0	653.9	718.9	732.5	0.0	-0.3	0.9	00:00:35:046	-	-	-	-	-	-	-	-
747262.5	13:36:54:669	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	125	5.3	721.2	657.1	721.9	732.0	0.0	-0.3	0.9	00:00:35:087	-	-	-	-	-	-	-	-
747295.1	13:36:54:701	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	125	5.3	725.5	649.1	724.0	731.9	0.0	-0.3	0.9	00:00:35:087	-	-	-	-	-	-	-	-
747328.4	13:36:54:734	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	122	5.3	730.0	652.9	723.4	732.6	0.0	-0.3	0.9	00:00:35:129	-	-	-	-	-	-	-	-
747361.6	13:36:54:768	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	122	5.3	726.8	656.7	725.0	730.9	0.0	-0.3	0.9	00:00:35:171	-	-	-	-	-	-	-	-
747394.8	13:36:54:801	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	122	5.3	725.8	719.3	731.2	761.5	0.0	-0.4	0.9	00:00:35:212	-	-	-	-	-	-	-	-
747428.4	13:36:54:834	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	122	5.3	726.5	721.3	732.6	765.0	0.0	-0.4	0.9	00:00:35:254	-	-	-	-	-	-	-	-
747461.5	13:36:54:867	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	122	5.3	726.7	720.6	733.1	765.8	0.0	-0.4	0.9	00:00:35:296	-	-	-	-	-	-	-	-
747494.7	13:36:54:901	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	122	5.3	730.4	715.1	736.2	763.5	0.0	-0.4	0.9	00:00:35:337	-	-	-	-	-	-	-	-
747528.0	13:36:54:934	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	122	5.3	732.6	704.7	734.6	757.8	0.0	-0.4	0.9	00:00:35:337	-	-	-	-	-	-	-	-
747561.2	13:36:54:967	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	126	5.3	734.6	696.7	737.9	749.9	0.0	-0.4	0.9	00:00:35:379	-	-	-	-	-	-	-	-
747594.5	13:36:55:000	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	126	5.3	738.5	678.3	736.4	744.3	0.0	-0.4	0.9	00:00:35:421	-	-	-	-	-	-	-	-
747627.8	13:36:55:034	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	-	-	5.2	738.9	663.2	737.1	734.3	0.0	-0.3	0.9	00:00:35:462	-	-	-	-	-	-	-	-
747661.2	13:36:55:067	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	127	5.2	738.3	655.6	735.3	727.8	0.0	-0.3	0.9	00:00:35:504	-	-	-	-	-	-	-	-
747694.4	13:36:55:100	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	127	5.3	739.6	637.8	735.3	718.7	0.0	-0.3	0.9	00:00:35:504	-	-	-	-	-	-	-	-
747727.6	13:36:55:134	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	123	5.2	738.5	631.7	734.1	716.3	0.0	-0.3	0.9	00:00:35:546	-	-	-	-	-	-	-	-
747760.8	13:36:55:167	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	123	5.3	738.1	626.9	734.2	705.1	0.0	-0.3	1.0	00:00:35:587	-	-	-	-	-	-	-	-
747794.2	13:36:55:200	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	128	5.3	738.8	626.7	734.4	702.1	0.0	-0.3	1.0	00:00:35:587	-	-	-	-	-	-	-	-
747827.5	13:36:55:234	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	128	5.3	738.4	614.5	732.1	696.0	0.0	-0.3	1.0	00:00:35:629	-	-	-	-	-	-	-	-
747860.7	13:36:55:267	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	124	5.3	739.3	611.9	733.3	692.4	0.0	-0.3	1.0	00:00:35:671	-	-	-	-	-	-	-	-
747894.1	13:36:55:300	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	124	5.3	739.4	608.0	733.2	689.4	0.0	-0.3	1.0	00:00:35:712	-	-	-	-	-	-	-	-
747927.4	13:36:55:333	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	124	5.4	739.6	606.7	734.1	688.1	0.0	-0.3	1.0	00:00:35:754	-	-	-	-	-	-	-	-
747960.5	13:36:55:367	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	124	5.4	738.6	611.8	732.3	686.9	0.0	-0.3	1.0	00:00:35:796	-	-	-	-	-	-	-	-
747993.8	13:36:55:400	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	124	5.4	738.5	606.6	731.7	683.8	0.0	-0.3	1.0	00:00:35:796	-	-	-	-	-	-	-	-
748027.1	13:36:55:433	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	129	5.4	735.4	605.2	729.0	682.5	0.0	-0.3	1.0	00:00:35:837	-	-	-	-	-	-	-	-
748060.3	13:36:55:466	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	129	5.4	728.7	598.7	720.1	681.4	0.0	-0.3	1.0	00:00:35:879	-	-	-	-	-	-	-	-
748093.7	13:36:55:500	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	729.8	594.7	720.7	677.0	0.0	-0.3	1.0	00:00:35:921	-	-	-	-	-	-	-	-
748127.0	13:36:55:533	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	727.3	595.8	720.7	680.7	0.0	-0.3	1.0	00:00:35:962	-	-	-	-	-	-	-	-
748160.2	13:36:55:566	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	729.5	598.4	721.3	677.5	0.0	-0.3	1.0	00:00:36:004	-	-	-	-	-	-	-	-
748193.4	13:36:55:599	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	728.3	595.0	719.9	678.6	0.0	-0.3	1.0	00:00:36:004	-	-	-	-	-	-	-	-
748226.7	13:36:55:633	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	729.5	593.9	720.9	680.0	0.0	-0.3	1.0	00:00:36:046	-	-	-	-	-	-	-	-
748260.9	13:36:55:667	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	730.4	591.5	721.3	676.7	0.0	-0.3	1.0	00:00:36:087	-	-	-	-	-	-	-	-
748293.4	13:36:55:699	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	735.0	592.1	724.1	677.2	0.0	-0.3	1.0	00:00:36:129	-	-	-	-	-	-	-	-
748326.5	13:36:55:733	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	733.6	591.8	723.8	677.3	0.0	-0.3	1.0	00:00:36:129	-	-	-	-	-	-	-	-
748360.1	13:36:55:766	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	735.6	589.8	723.7	676.8	0.0	-0.3	1.0	00:00:36:171	-	-	-	-	-	-	-	-
748393.1	13:36:55:799	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	737.6	593.5	726.4	678.3	0.0	-0.3	1.0	00:00:36:212	-	-	-	-	-	-	-	-
748426.4	13:36:55:832	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	736.8	589.2	727.6	676.5	0.0	-0.3	1.0	00:00:36:254	-	-	-	-	-	-	-	-
748459.6	13:36:55:866	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	125	5.4	737.5	588.0	726.6	678.1	0.0	-0.3	1.0	00:00:36:254	-	-	-	-	-	-	-	-
748492.9	13:36:55:899	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	130	5.4	743.5	604.9	735.0	686.2	0.0	-0.3	1.0	00:00:36:296	-	-	-	-	-	-	-	-
748526.1	13:36:55:932	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	130	5.4	749.0	646.3	742.6	713.0	0.0	-0.3	0.9	00:00:36:337	-	-	-	-	-	-	-	-
748559.4	13:36:55:965	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	126	5.4	751.1	645.8	744.2	713.9	0.0	-0.3	0.9	00:00:36:379	-	-	-	-	-	-	-	-
748592.8	13:36:55:999	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	126	5.4	751.6	645.0	745.5	713.9	0.0	-0.3	0.9	00:00:36:379	-	-	-	-	-	-	-	-
748626.1	13:36:56:032	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	126	5.4	751.7	642.4	745.2	713.0	0.0	-0.3	0.9	00:00:36:421	-	-	-	-	-	-	-	-
748659.4	13:36:56:065	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	126	5.4	752.4	643.5	747.6	713.8	0.0	-0.3	0.9	00:00:36:462	-	-	-	-	-	-	-	-
748693.4	13:36:56:099	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	126	5.4	757.2	639.3	750.2	712.6	0.0	-0.3	0.9	00:00:36:546	-	-	-	-	-	-	-	-
748726.6	13:36:56:133	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	126	5.4	755.9	641.7	751.8	710.9	0.0	-0.3	0.9	00:00:36:546	-	-	-	-	-	-	-	-
748760.2	13:36:56:166	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	131	5.0	939.9	523.2	886.2	632.5	-0.2	-0.2	1.0	00:00:36:587	-	-	-	-	-	-	-	-
748793.0	13:36:56:199	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	131	4.5	1252.5	315.1	1081.2	488.8	-0.4	0.0	0.9	00:00:36:629	-	-	-	-	-	-	-	-
748826.1	13:36:56:232	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	127	3.8	1565.2	139.8	1230.6	415.8	-0.5	0.1	0.9	00:00:36:629	-	-	-	-	-	-	-	-
748859.3	13:36:56:265	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	127	3.4	1716.1	187.0	1310.2	397.7	-0.6	0.1	0.8	00:00:36:671	-	-	-	-	-	-	-	-
748892.7	13:36:56:299	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	127	3.4	1689.1	141.4	1323.1	388.3	-0.6	0.2	0.8	00:00:36:712	-	-	-	-	-	-	-	-
748926.0	13:36:56:332	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	-	-	3.4	1670.5	160.9	1329.3	392.3	-0.6	0.1	0.8	00:00:36:754	-	-	-	-	-	-	-	-
748959.2	13:36:56:365	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.7	1687.3	140.9	1331.7	423.2	-0.6	0.1	0.8	00:00:36:754	-	-	-	-	-	-	-	-
748992.1	13:36:56:398	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.6	1566.9	364.5	1325.4	436.4	-0.6	0.1	0.8	00:00:36:796	-	-	-	-	-	-	-	-
749025.7	13:36:56:432	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.1	1577.8	444.9	1461.8	415.6	-0.7	0.1	0.7	00:00:36:837	-	-	-	-	-	-	-	-
749058.9	13:36:56:465	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.2	1919.2	219.2	1474.4	448.3	-0.7	0.1	0.7	00:00:36:879	-	-	-	-	-	-	-	-
749092.1	13:36:56:498	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.3	1751.9	154.0	1449.8	458.8	-0.7	0.1	0.8	00:00:36:879	-	-	-	-	-	-	-	-
749125.3	13:36:56:531	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.4	1840.5	282.7	1440.5	474.1	-0.6	0.1	0.8	00:00:36:962	-	-	-	-	-	-	-	-
749158.7	13:36:56:565	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.5	1647.6	415.8	1414.8	498.6	-0.6	0.0	0.8	00:00:36:962	-	-	-	-	-	-	-	-
749192.0	13:36:56:598	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.0	1846.8	232.5	1514.5	513.7	-0.7	0.0	0.7	00:00:37:004	-	-	-	-	-	-	-	-
749225.4	13:36:56:631	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.3	1894.2	249.1	1543.3	527.8	-0.7	0.0	0.7	00:00:37:046	-	-	-	-	-	-	-	-
749258.6	13:36:56:665	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.3	1902.0	398.1	1518.5	540.2	-0.7	0.0	0.7	00:00:37:087	-	-	-	-	-	-	-	-
749291.7	13:36:56:698	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.5	1553.4	593.3	1489.7	551.7	-0.7	0.0	0.7	00:00:37:087	-	-	-	-	-	-	-	-
749324.9	13:36:56:731	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.6	1780.7	418.8	1463.7	561.8	-0.7	0.0	0.7	00:00:37:129	-	-	-	-	-	-	-	-
749358.4	13:36:56:764	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	6	3.8	1753.1	427.3	1464.2	578.1	-0.7	0.0	0.7	00:00:37:171	-	-	-	-	-	-	-	-
